1.075829386711120605e+00,1.519912838935852051e+00
1.085707902908325195e+00,1.531223058700561523e+00
1.095584630966186523e+00,1.542541146278381348e+00
1.105458021163940430e+00,1.553865194320678711e+00
1.115327477455139160e+00,1.565204620361328125e+00
1.125193476676940918e+00,1.576556682586669922e+00
1.135056495666503906e+00,1.587919116020202637e+00
1.144915819168090820e+00,1.599300742149353027e+00
1.154770255088806152e+00,1.610698461532592773e+00
1.164620518684387207e+00,1.622109532356262207e+00
1.174465775489807129e+00,1.633542418479919434e+00
1.184304475784301758e+00,1.645015597343444824e+00
1.194136381149291992e+00,1.656534552574157715e+00
1.203962326049804688e+00,1.668093204498291016e+00
1.213783025741577148e+00,1.679685950279235840e+00
1.223599195480346680e+00,1.691307902336120605e+00
1.233411431312561035e+00,1.702943921089172363e+00
1.243219494819641113e+00,1.714601993560791016e+00
1.253021478652954102e+00,1.726300239562988281e+00
1.262816905975341797e+00,1.738043904304504395e+00
1.272606611251831055e+00,1.749826669692993164e+00
1.282391309738159180e+00,1.761642932891845703e+00
1.292167544364929199e+00,1.773520112037658691e+00
1.301936388015747070e+00,1.785449981689453125e+00
1.311698675155639648e+00,1.797425270080566406e+00
1.321455240249633789e+00,1.809439659118652344e+00
1.331204771995544434e+00,1.821487188339233398e+00
1.340948104858398438e+00,1.833562850952148438e+00
1.350683808326721191e+00,1.845672607421875000e+00
1.360412955284118652e+00,1.857811093330383301e+00
1.370133399963378906e+00,1.869984269142150879e+00
1.379846453666687012e+00,1.882176041603088379e+00
1.389550805091857910e+00,1.894403934478759766e+00
1.399247407913208008e+00,1.906662344932556152e+00
1.408937215805053711e+00,1.918946266174316406e+00
1.418619990348815918e+00,1.931261658668518066e+00
1.428295612335205078e+00,1.943603396415710449e+00
1.437959790229797363e+00,1.955998301506042480e+00
1.447612166404724121e+00,1.968449234962463379e+00
1.457250118255615234e+00,1.980958461761474609e+00
1.466875433921813965e+00,1.993517637252807617e+00
1.476489186286926270e+00,2.006108999252319336e+00
1.486092567443847656e+00,2.018716812133789062e+00
1.495684266090393066e+00,2.031326770782470703e+00
1.505263924598693848e+00,2.043936729431152344e+00
1.514832019805908203e+00,2.056555271148681641e+00
1.524386405944824219e+00,2.069200038909912109e+00
1.533926010131835938e+00,2.081886768341064453e+00
1.543451309204101562e+00,2.094598531723022461e+00
1.552963018417358398e+00,2.107340812683105469e+00
1.562462806701660156e+00,2.120108366012573242e+00
1.571948289871215820e+00,2.132926940917968750e+00
1.581420063972473145e+00,2.145768404006958008e+00
1.590877652168273926e+00,2.158627986907958984e+00
1.600320339202880859e+00,2.171481370925903320e+00
1.609746575355529785e+00,2.184337377548217773e+00
1.619157791137695312e+00,2.197203874588012695e+00
1.628553986549377441e+00,2.210047006607055664e+00
1.637933254241943359e+00,2.222887754440307617e+00
1.647294163703918457e+00,2.235744476318359375e+00
1.656634092330932617e+00,2.248633384704589844e+00
1.665953755378723145e+00,2.261559009552001953e+00
1.675249695777893066e+00,2.274545192718505859e+00
1.684515714645385742e+00,2.287602663040161133e+00
1.693752408027648926e+00,2.300741434097290039e+00
1.702962040901184082e+00,2.313940048217773438e+00
1.712142944335937500e+00,2.327169895172119141e+00
1.721293568611145020e+00,2.340444564819335938e+00
1.730413317680358887e+00,2.353756904602050781e+00
1.739498376846313477e+00,2.367090463638305664e+00
1.748544335365295410e+00,2.380440473556518555e+00
1.757543325424194336e+00,2.393782854080200195e+00
1.766490578651428223e+00,2.407126188278198242e+00
1.775379180908203125e+00,2.420506715774536133e+00
1.784196496009826660e+00,2.433975934982299805e+00
1.792937278747558594e+00,2.447521448135375977e+00
1.801603198051452637e+00,2.461151361465454102e+00
1.810192465782165527e+00,2.474834203720092773e+00
1.818703651428222656e+00,2.488590002059936523e+00
1.827131032943725586e+00,2.502398252487182617e+00
1.835464000701904297e+00,2.516250133514404297e+00
1.843690872192382812e+00,2.530175924301147461e+00
1.851812601089477539e+00,2.544145345687866211e+00
1.859814047813415527e+00,2.558150529861450195e+00
1.867679119110107422e+00,2.572203159332275391e+00
1.875399231910705566e+00,2.586294889450073242e+00
1.882967829704284668e+00,2.600418090820312500e+00
1.890381932258605957e+00,2.614584922790527344e+00
1.897618174552917480e+00,2.628721952438354492e+00
1.904662728309631348e+00,2.642754793167114258e+00
1.911502838134765625e+00,2.656682491302490234e+00
1.918133258819580078e+00,2.670495033264160156e+00
1.924540042877197266e+00,2.684117317199707031e+00
1.930709958076477051e+00,2.697539329528808594e+00
1.936628580093383789e+00,2.710770606994628906e+00
1.942295074462890625e+00,2.723791599273681641e+00
1.947701215744018555e+00,2.736584901809692383e+00
1.952850699424743652e+00,2.749115228652954102e+00
1.957745432853698730e+00,2.761312484741210938e+00
1.962384939193725586e+00,2.773171186447143555e+00
1.966776609420776367e+00,2.784705877304077148e+00
1.970925569534301758e+00,2.795890569686889648e+00
1.974827766418457031e+00,2.806780338287353516e+00
1.978493332862854004e+00,2.817395210266113281e+00
1.981921315193176270e+00,2.827673912048339844e+00
1.985124349594116211e+00,2.837600946426391602e+00
1.988100051879882812e+00,2.847161769866943359e+00
1.990830421447753906e+00,2.856293201446533203e+00
1.993311882019042969e+00,2.864937067031860352e+00
1.995564103126525879e+00,2.873111486434936523e+00
1.997584462165832520e+00,2.880853176116943359e+00
1.999384403228759766e+00,2.888174772262573242e+00
2.000972509384155273e+00,2.895138502120971680e+00
2.002359867095947266e+00,2.901739120483398438e+00
2.003551006317138672e+00,2.908002614974975586e+00
2.004561901092529297e+00,2.913931608200073242e+00
2.005405902862548828e+00,2.919528484344482422e+00
2.006090879440307617e+00,2.924794912338256836e+00
2.006626605987548828e+00,2.929732561111450195e+00
2.007024765014648438e+00,2.934363603591918945e+00
2.007294893264770508e+00,2.938708066940307617e+00
2.007447719573974609e+00,2.942773342132568359e+00
2.007494211196899414e+00,2.946555376052856445e+00
2.007444381713867188e+00,2.950061321258544922e+00
2.007311105728149414e+00,2.953307628631591797e+00
2.007102489471435547e+00,2.956320047378540039e+00
2.006836414337158203e+00,2.959068536758422852e+00
2.006525516510009766e+00,2.961547136306762695e+00
2.006174325942993164e+00,2.963782310485839844e+00
2.005791902542114258e+00,2.965776443481445312e+00
2.005381345748901367e+00,2.967553377151489258e+00
2.004950761795043945e+00,2.969112634658813477e+00
2.004508495330810547e+00,2.970454216003417969e+00
2.004058599472045898e+00,2.971610069274902344e+00
2.003601551055908203e+00,2.972598314285278320e+00
2.003141880035400391e+00,2.973446130752563477e+00
2.002680540084838867e+00,2.974156379699707031e+00
2.002217769622802734e+00,2.974742412567138672e+00
2.001753330230712891e+00,2.975216388702392578e+00
2.001291513442993164e+00,2.975578308105468750e+00
2.000836133956909180e+00,2.975849866867065430e+00
2.000386714935302734e+00,2.976040124893188477e+00
1.999942302703857422e+00,2.976156711578369141e+00
1.999502420425415039e+00,2.976206779479980469e+00
1.999066591262817383e+00,2.976197004318237305e+00
1.998638272285461426e+00,2.976143836975097656e+00
1.998225092887878418e+00,2.976018667221069336e+00
1.997830748558044434e+00,2.975828170776367188e+00
1.997453331947326660e+00,2.975578784942626953e+00
1.997097015380859375e+00,2.975275993347167969e+00
1.996762990951538086e+00,2.974936008453369141e+00
1.996451616287231445e+00,2.974573850631713867e+00
1.996160745620727539e+00,2.974191188812255859e+00
1.995892882347106934e+00,2.973801374435424805e+00
1.995645642280578613e+00,2.973405122756958008e+00
1.995421767234802246e+00,2.973002910614013672e+00
1.995221853256225586e+00,2.972606420516967773e+00
1.995043516159057617e+00,2.972214937210083008e+00
1.994887471199035645e+00,2.971839427947998047e+00
1.994751572608947754e+00,2.971478223800659180e+00
1.994633913040161133e+00,2.971129894256591797e+00
1.994532585144042969e+00,2.970793008804321289e+00
1.994446158409118652e+00,2.970466613769531250e+00
1.994376659393310547e+00,2.970160722732543945e+00
1.994322419166564941e+00,2.969873666763305664e+00
1.994281888008117676e+00,2.969603300094604492e+00
1.994253873825073242e+00,2.969348192214965820e+00
1.994237065315246582e+00,2.969106674194335938e+00
1.994230389595031738e+00,2.968877315521240234e+00
1.994232892990112305e+00,2.968658924102783203e+00
1.994243741035461426e+00,2.968450546264648438e+00
1.994261980056762695e+00,2.968251228332519531e+00
1.994287014007568359e+00,2.968059778213500977e+00
1.994318127632141113e+00,2.967875719070434570e+00
1.994354844093322754e+00,2.967698097229003906e+00
1.994396567344665527e+00,2.967526197433471680e+00
1.994442701339721680e+00,2.967359542846679688e+00
1.994493007659912109e+00,2.967197656631469727e+00
1.994547009468078613e+00,2.967040061950683594e+00
1.994604349136352539e+00,2.966886281967163086e+00
1.994664669036865234e+00,2.966735839843750000e+00
1.994727730751037598e+00,2.966588497161865234e+00
1.994793295860290527e+00,2.966443777084350586e+00
1.994859933853149414e+00,2.966313362121582031e+00
1.994927525520324707e+00,2.966195821762084961e+00
1.994995951652526855e+00,2.966089725494384766e+00
1.995060801506042480e+00,2.966006040573120117e+00
1.995122432708740234e+00,2.965942382812500000e+00
1.995181202888488770e+00,2.965897083282470703e+00
1.995233654975891113e+00,2.965856075286865234e+00
1.995280265808105469e+00,2.965819120407104492e+00
1.995321750640869141e+00,2.965785741806030273e+00
1.995358586311340332e+00,2.965755701065063477e+00
1.995391249656677246e+00,2.965728759765625000e+00
1.995420098304748535e+00,2.965704441070556641e+00
1.995445489883422852e+00,2.965682506561279297e+00
1.995467782020568848e+00,2.965662717819213867e+00
1.995487332344055176e+00,2.965644836425781250e+00
1.995504379272460938e+00,2.965628623962402344e+00
1.995519161224365234e+00,2.965614080429077148e+00
1.995531916618347168e+00,2.965600967407226562e+00
1.995542883872985840e+00,2.965589284896850586e+00
1.995552182197570801e+00,2.965578556060791016e+00
1.995559930801391602e+00,2.965569019317626953e+00
1.995566368103027344e+00,2.965560436248779297e+00
1.995571613311767578e+00,2.965552568435668945e+00
1.995575666427612305e+00,2.965545654296875000e+00
1.995578765869140625e+00,2.965539216995239258e+00
1.995581030845642090e+00,2.965533494949340820e+00
1.995582461357116699e+00,2.965528249740600586e+00
1.995583176612854004e+00,2.965523719787597656e+00
1.995583176612854004e+00,2.965519428253173828e+00
1.995582580566406250e+00,2.965515613555908203e+00
1.995581507682800293e+00,2.965512275695800781e+00
1.995579957962036133e+00,2.965509176254272461e+00
1.995577931404113770e+00,2.965506315231323242e+00
1.995575547218322754e+00,2.965503931045532227e+00
1.995572805404663086e+00,2.965501785278320312e+00
1.995569705963134766e+00,2.965499877929687500e+00
1.995566248893737793e+00,2.965497970581054688e+00
1.995562553405761719e+00,2.965496301651000977e+00
1.995558619499206543e+00,2.965494871139526367e+00
1.995554447174072266e+00,2.965493440628051758e+00
1.995550155639648438e+00,2.965492248535156250e+00
1.995545625686645508e+00,2.965491056442260742e+00
1.995540976524353027e+00,2.965490102767944336e+00
1.995536208152770996e+00,2.965489149093627930e+00
1.995531320571899414e+00,2.965488433837890625e+00
1.995526313781738281e+00,2.965487718582153320e+00
1.995521187782287598e+00,2.965487003326416016e+00
1.995515942573547363e+00,2.965486526489257812e+00
1.995510578155517578e+00,2.965486049652099609e+00
1.995505094528198242e+00,2.965485572814941406e+00
1.995499610900878906e+00,2.965485095977783203e+00
1.995494008064270020e+00,2.965484619140625000e+00
1.995488405227661133e+00,2.965484380722045898e+00
1.995482683181762695e+00,2.965484142303466797e+00
1.995476961135864258e+00,2.965483903884887695e+00
1.995471119880676270e+00,2.965483665466308594e+00
1.995465278625488281e+00,2.965483427047729492e+00
1.995459437370300293e+00,2.965483188629150391e+00
1.995453476905822754e+00,2.965482950210571289e+00
1.995447516441345215e+00,2.965482711791992188e+00
1.995441555976867676e+00,2.965482473373413086e+00
1.995435476303100586e+00,2.965482234954833984e+00
1.995429396629333496e+00,2.965481996536254883e+00
1.995423316955566406e+00,2.965481996536254883e+00
1.995417237281799316e+00,2.965481996536254883e+00
1.995411157608032227e+00,2.965481996536254883e+00
1.995404958724975586e+00,2.965481996536254883e+00
1.995398759841918945e+00,2.965481996536254883e+00
1.995392560958862305e+00,2.965481996536254883e+00
1.995386362075805664e+00,2.965481996536254883e+00
1.995380163192749023e+00,2.965481996536254883e+00
1.995373964309692383e+00,2.965481996536254883e+00
1.995367646217346191e+00,2.965481996536254883e+00
1.995361328125000000e+00,2.965481996536254883e+00
1.995355010032653809e+00,2.965481996536254883e+00
1.995348691940307617e+00,2.965481996536254883e+00
1.995342373847961426e+00,2.965481996536254883e+00
1.995336055755615234e+00,2.965481996536254883e+00
1.995329737663269043e+00,2.965481996536254883e+00
1.995323419570922852e+00,2.965481996536254883e+00
1.995317101478576660e+00,2.965481996536254883e+00
1.995310664176940918e+00,2.965481996536254883e+00
1.995304226875305176e+00,2.965481996536254883e+00
1.995297789573669434e+00,2.965481996536254883e+00
1.995291352272033691e+00,2.965481996536254883e+00
1.995284914970397949e+00,2.965481996536254883e+00
1.995278477668762207e+00,2.965481996536254883e+00
1.995272040367126465e+00,2.965481996536254883e+00
1.995265603065490723e+00,2.965481996536254883e+00
1.995259165763854980e+00,2.965481996536254883e+00
1.995252728462219238e+00,2.965481996536254883e+00
1.995246291160583496e+00,2.965481996536254883e+00
1.995239734649658203e+00,2.965481996536254883e+00
1.995233178138732910e+00,2.965481996536254883e+00
1.995226621627807617e+00,2.965481996536254883e+00
1.995220065116882324e+00,2.965481996536254883e+00
1.995213508605957031e+00,2.965481996536254883e+00
1.995211243629455566e+00,2.965495824813842773e+00
1.995212912559509277e+00,2.965521812438964844e+00
1.995213747024536133e+00,2.965545415878295898e+00
1.995213866233825684e+00,2.965566635131835938e+00
1.995213270187377930e+00,2.965585708618164062e+00
1.995212078094482422e+00,2.965602874755859375e+00
1.995210289955139160e+00,2.965618371963500977e+00
1.995208024978637695e+00,2.965632438659667969e+00
1.995205402374267578e+00,2.965645074844360352e+00
1.995202302932739258e+00,2.965656518936157227e+00
1.995198845863342285e+00,2.965666770935058594e+00
1.995195031166076660e+00,2.965676069259643555e+00
1.995190978050231934e+00,2.965684413909912109e+00
1.995186686515808105e+00,2.965691804885864258e+00
1.995186567306518555e+00,2.965712547302246094e+00
1.995185732841491699e+00,2.965731143951416016e+00
1.995184302330017090e+00,2.965748071670532227e+00
1.995182394981384277e+00,2.965763330459594727e+00
1.995180010795593262e+00,2.965776920318603516e+00
1.995177149772644043e+00,2.965789318084716797e+00
1.995173931121826172e+00,2.965800523757934570e+00
1.995170354843139648e+00,2.965810537338256836e+00
1.995170831680297852e+00,2.965833663940429688e+00
1.995170593261718750e+00,2.965854644775390625e+00
1.995169758796691895e+00,2.965873479843139648e+00
1.995168328285217285e+00,2.965890407562255859e+00
1.995166301727294922e+00,2.965905666351318359e+00
1.995163798332214355e+00,2.965919494628906250e+00
1.995160937309265137e+00,2.965931892395019531e+00
1.995157599449157715e+00,2.965943098068237305e+00
1.995153903961181641e+00,2.965953111648559570e+00
1.995149970054626465e+00,2.965962171554565430e+00
1.995150208473205566e+00,2.965984582901000977e+00
1.995149731636047363e+00,2.966004848480224609e+00
1.995148658752441406e+00,2.966023206710815430e+00
1.995146989822387695e+00,2.966039657592773438e+00
1.995144724845886230e+00,2.966054439544677734e+00
1.995141983032226562e+00,2.966067790985107422e+00
1.995138883590698242e+00,2.966079950332641602e+00
1.995135426521301270e+00,2.966090917587280273e+00
1.995131611824035645e+00,2.966100692749023438e+00
1.995129704475402832e+00,2.966116666793823242e+00
1.995127320289611816e+00,2.966131210327148438e+00
1.995128989219665527e+00,2.966158866882324219e+00
1.995129823684692383e+00,2.966183662414550781e+00
1.995129942893981934e+00,2.966206073760986328e+00
1.995129346847534180e+00,2.966226339340209961e+00
1.995128035545349121e+00,2.966244459152221680e+00
1.995126247406005859e+00,2.966260910034179688e+00
1.995123863220214844e+00,2.966275691986083984e+00
1.995121002197265625e+00,2.966289043426513672e+00
1.995117783546447754e+00,2.966300964355468750e+00
1.995114207267761230e+00,2.966311693191528320e+00
1.995110273361206055e+00,2.966321468353271484e+00
1.995105981826782227e+00,2.966330289840698242e+00
1.995101451873779297e+00,2.966338157653808594e+00
